trans_dt,store_location_key,product_key,sales,units,trans_key
11/5/15,8142,1.00E+15,24.51,1,4.41E+24
9/21/15,8142,77105810494,9.42,1,1.73E+25
6/9/15,8142,3700086212,32.02,1,3.66E+24
7/4/15,8142,1.00E+15,0,1,3.79E+24
5/7/15,8142,3700088280,4.38,1,3.49E+24
1/4/16,8142,1.00E+15,7.32,1,4.68E+24
10/5/15,8142,1.00E+15,0,1,4.24E+23
12/12/15,8142,1.00E+15,0,1,4.59E+24
8/13/15,8142,1.00E+15,0,1,3.99E+24
11/2/15,8142,1.00E+15,33.09,1,4.39E+24
12/2/15,8142,1.00E+15,14.24,4,1.76E+26
11/30/15,8142,6210748400,35.58,1,4.52E+23
7/4/15,8142,6260096030,34.69,1,1.70E+26
4/8/15,8142,1.00E+15,0,5,3.32E+24
11/28/15,8142,77105840058,25.79,1,4.51E+24
5/7/15,8142,1.00E+15,45.5,4,3.49E+24
10/10/15,8142,1.00E+15,0,1,1.74E+26
1/2/16,8142,1.00E+15,0,1,1.78E+26
5/15/15,8142,6490000033,3.54,1,2.77E+25
7/20/15,8142,60308427167,2.6,1,3.02E+25
1/27/16,8142,6490042089,3.54,1,3.78E+24
3/31/15,8142,5532500746,53.36,2,1.67E+25
6/14/15,8142,1.00E+15,13.49,1,3.68E+24
12/24/15,8142,1.00E+15,76.54,1,4.64E+24
4/29/15,8142,80490600401,7.12,1,2.69E+25
5/26/15,8142,77105810423,8.53,1,3.58E+24
10/2/15,8142,1.00E+15,120.13,1,4.24E+24
12/12/15,8142,1.00E+15,0,1,4.59E+24
12/24/15,8142,72047353611,10.66,1,3.65E+24
1/29/16,8142,85535700112,62.28,1,4.80E+24
12/14/15,8142,5752121000,20.45,1,3.60E+24
10/23/15,8142,1.00E+15,0,1,4.34E+24
5/4/15,8142,77105880050,2.47,1,1.68E+26
5/12/15,8142,2279693598,4.43,1,2.75E+25
6/15/15,8142,5760635086,42.17,1,2.88E+25
11/27/15,8142,1.00E+15,0,1,4.51E+24
7/7/15,8142,77105810943,30.24,1,1.70E+26
4/11/15,8142,78616265035,5.32,1,1.67E+26
11/20/15,8142,7244035056,26.68,1,3.50E+24
4/26/15,8142,1.00E+15,234.94,1,3.42E+24
8/14/15,8142,72047366260,8.88,1,1.71E+26
5/10/15,8142,6024525003,6.14,1,2.75E+25
4/24/15,8142,77105810391,15.65,1,3.41E+24
9/22/15,8142,1125000004,5.32,1,3.27E+24
5/21/15,8142,5610002031,10.31,1,2.79E+25
4/28/15,8142,1.00E+15,0,1,2.68E+25
4/25/15,8142,5610010281,2.65,1,1.67E+26
11/27/15,8142,1.00E+15,0,1,3.53E+24
10/26/15,8142,1.00E+15,0,1,4.35E+24
9/10/15,8142,6210700448,23.12,1,4.13E+24
1/7/16,8142,77105810506,10.66,1,4.70E+24
1/23/16,8142,6132834208,14.22,1,1.78E+26
12/2/15,8142,1.00E+15,7.32,1,4.53E+24
8/22/15,8142,1.00E+15,0,1,1.72E+26
9/16/15,8142,77105880035,1.58,1,3.24E+25
6/1/15,8142,77105860237,7.1,1,2.83E+24
6/23/15,8142,77105860088,6.75,1,2.91E+24
6/2/15,8142,1.00E+15,176.52,24,3.63E+24
8/5/15,8142,5932317036,42.68,2,3.08E+24
6/5/15,8142,6880080842,24.9,1,3.64E+24
6/18/15,8142,77105890004,9.77,1,1.69E+26
6/18/15,8142,7485164552,6.21,1,3.71E+24
12/8/15,8142,1.00E+15,0,-1,3.57E+24
8/21/15,8142,6700000464,4.97,1,1.72E+26
10/13/15,8142,1.00E+15,0,1,4.28E+24
1/13/16,8142,30997853501,28.46,1,3.73E+25
11/30/15,8142,1.00E+15,7.32,1,1.76E+26
8/21/15,8142,1.00E+15,0,-1,4.03E+24
12/1/15,8142,6170093752,19.56,1,4.53E+24
1/12/16,8142,7336164552,6.21,1,3.72E+24
6/17/15,8142,1.00E+15,17.68,3,3.70E+24
6/22/15,8142,88411814826,5.2,2,2.91E+25
11/18/15,8142,72047312690,9.77,1,3.49E+24
9/3/15,8142,7482008093,6.75,1,3.18E+24
4/21/15,8142,5770023033,4.97,1,2.66E+24
9/18/15,8142,1.00E+15,0,1,3.25E+23
8/4/15,8142,77105890009,14.22,1,1.71E+26
8/25/15,8142,5532500746,53.36,2,1.72E+25
4/1/15,8142,72047317409,7.99,1,2.57E+25
10/13/15,8142,6285176400,2.65,1,1.74E+26
12/16/15,8142,78616265013,5.14,1,1.77E+26
8/25/15,8142,6210748400,34.69,1,4.05E+24
8/6/15,8142,1.00E+15,120.26,1,3.95E+24
11/29/15,8142,1.00E+15,0,1,3.54E+25
7/16/15,8142,62572061556,31.99,3,3.85E+24
10/11/15,8142,3600025866,8.53,1,3.36E+25
10/6/15,8142,1.00E+15,45.91,1,4.25E+24
9/25/15,8142,1.00E+15,0,1,4.20E+24
11/16/15,8142,77105811142,3.54,1,1.76E+26
10/2/15,8142,1.00E+15,0,1,3.31E+24
12/14/15,8142,77105810952,9.42,1,1.77E+25
4/11/15,8142,8390000626,4.97,1,1.67E+26
1/12/16,8142,77105880058,7.64,1,3.73E+25
12/11/15,8142,1.00E+15,79.9,1,4.58E+24
5/10/15,8142,5760698835,22.23,1,2.75E+25
5/14/15,8142,5559943711,16,1,2.77E+25
4/18/15,8142,6464205254,25.79,1,3.38E+23
4/4/15,8142,1.00E+15,0,1,1.67E+26
11/23/15,8142,77105810487,13.87,1,1.76E+26
7/2/15,8142,77105890036,11.2,1,2.95E+24
12/26/15,8142,30997397801,22.23,1,1.77E+26
5/14/15,8142,1.00E+15,0,1,2.76E+25
1/9/16,8142,6210700437,26.68,1,1.78E+26
10/26/15,8142,72047352219,8.88,1,3.40E+24
11/23/15,8142,41410000222,34.71,1,1.76E+25
7/9/15,8142,1.00E+15,0,1,3.81E+24
5/6/15,8142,5800000863,4.02,1,2.73E+25
8/15/15,8142,1.00E+15,0,1,4.00E+24
7/31/15,8142,6988605487,34.69,1,1.71E+26
1/8/16,8142,77105810061,16,1,4.70E+24
10/21/15,8142,5770041657,3.19,1,3.39E+24
10/11/15,8142,1.00E+15,46.1,1,4.28E+24
12/26/15,8142,1.00E+15,0,1,4.65E+24
12/6/15,8142,1.00E+15,0,1,4.55E+24
4/27/15,8142,1.00E+15,52.85,1,3.43E+24
7/3/15,8142,1.00E+15,0,1,3.79E+24
9/26/15,8142,77105890004,9.77,1,1.73E+26
11/21/15,8142,77105810526,10.66,1,3.50E+25
9/1/15,8142,62005870145,12.37,1,3.17E+25
5/22/15,8142,1.00E+15,20.67,2,3.56E+24
8/25/15,8142,62005871551,7.1,1,1.72E+26
10/6/15,8142,1.00E+15,0,1,4.25E+24
4/7/15,8142,1.00E+15,14.15,1,3.32E+24
12/21/15,8142,1.00E+15,44.48,1,4.62E+23
4/27/15,8142,1.00E+15,13.96,1,3.43E+24
7/23/15,8142,77105860220,9.77,1,3.88E+24
8/17/15,8142,30997600901,14.76,1,3.13E+24
11/16/15,8142,1.00E+15,10.86,1,4.46E+24
1/17/16,8142,3700035751,13.87,1,1.78E+26
8/4/15,8142,6024536706,32.02,1,3.08E+25
4/2/15,8142,5545136417,15.11,1,1.67E+25
7/23/15,8142,7830007021,17.78,1,1.70E+25
8/22/15,8142,1.00E+15,0,1,4.04E+24
7/17/15,8142,7920037021,2.47,1,1.70E+26
4/5/15,8142,9256710151,12.37,1,1.67E+26
12/9/15,8142,72047338217,9.77,1,1.77E+26
4/26/15,8142,89299200231,9.77,1,1.67E+26
10/22/15,8142,1.00E+15,0,1,4.33E+24
12/5/15,8142,1.00E+15,72.61,1,4.55E+24
12/24/15,8142,4111600519,2.12,1,3.65E+24
12/5/15,8142,72047335891,6.75,1,1.76E+26
9/5/15,8142,1.00E+15,0,1,3.19E+25
12/14/15,8142,6800000113,3.36,1,1.77E+26
10/9/15,8142,6210700412,15.11,1,1.74E+26
5/25/15,8142,77141200001,1.69,1,2.81E+25
6/22/15,8142,3746602269,6.75,1,2.90E+24
4/17/15,8142,1.00E+15,0,1,3.37E+24
8/14/15,8142,77105860244,10.66,1,3.12E+25
11/27/15,8142,77105811377,13.33,1,3.53E+24
10/13/15,8142,5532557232,58.7,2,3.36E+24
6/9/15,8142,6454131079,35.58,1,1.69E+26
9/27/15,8142,5610007439,12.09,1,1.73E+26
5/7/15,8142,74343400167,5.27,1,3.49E+24
8/19/15,8142,80490600302,10.68,2,1.71E+25
11/5/15,8142,4138824000,9.77,1,4.41E+24
12/18/15,8142,6260010084,18.67,1,3.61E+24
4/16/15,8142,1.00E+15,81.83,1,3.37E+24
7/9/15,8142,77105810804,12.09,1,1.70E+26
8/6/15,8142,1.00E+15,0,1,3.95E+24
11/24/15,8142,1.00E+15,0,1,4.50E+24
5/8/15,8142,1.00E+15,285.85,1,3.50E+24
8/5/15,8142,5621983632,15.65,1,1.71E+26
12/11/15,8142,1.00E+15,68.16,1,4.58E+24
6/3/15,8142,3700088280,4.38,1,2.85E+23
11/20/15,8142,1.00E+15,17.8,1,3.50E+24
10/30/15,8142,1.00E+15,0,1,4.38E+24
6/24/15,8142,6210000000,4.97,1,2.92E+25
12/15/15,8142,1.00E+15,7.32,1,4.60E+24
6/5/15,8142,77105810942,19.56,1,2.85E+23
1/23/16,8142,77105810077,14.22,1,1.78E+26
7/3/15,8142,6490000033,3.54,1,1.70E+26
7/13/15,8142,6700000462,4.97,1,1.70E+25
9/11/15,8142,7094212536,4.79,1,1.73E+26
12/6/15,8142,41410000221,17.36,1,3.57E+25
5/19/15,8142,1.00E+15,7.32,1,3.55E+24
4/24/15,8142,89359400211,7.99,1,1.67E+26
12/12/15,8142,1.00E+15,0,1,4.59E+24
12/14/15,8142,6565622220,10.66,1,1.77E+26
8/1/15,8142,3700088573,20.45,1,3.07E+25
8/17/15,8142,80490600201,3.56,1,3.13E+24
10/14/15,8142,5650035944,14.22,1,4.29E+24
8/2/15,8142,77105811076,9.77,1,1.71E+26
8/2/15,8142,6132834208,14.22,1,1.71E+26
11/26/15,8142,1.00E+15,0,1,4.50E+24
7/17/15,8142,41410000216,99.68,2,3.00E+24
4/18/15,8142,8087804450,15.65,1,2.64E+24
7/15/15,8142,77105840290,7.1,1,2.99E+25
8/14/15,8142,72047300621,12.25,1,1.71E+26
10/27/15,8142,6009326082,21.34,1,1.75E+26
6/28/15,8142,77105880037,2.3,1,1.70E+26
6/13/15,8142,1.00E+15,0,1,1.69E+26
4/29/15,8142,72047346019,7.1,1,1.68E+26
5/22/15,8142,72047342714,14.22,1,2.79E+25
7/25/15,8142,6230006029,16.89,1,1.71E+26
4/7/15,8142,1.00E+15,45.48,1,3.32E+24
9/1/15,8142,7000011168,7.1,1,3.17E+24
11/3/15,8142,1.00E+15,0,1,4.40E+24
10/2/15,8142,77105810189,5.86,1,3.31E+24
8/5/15,8142,72047367582,5.32,1,1.71E+26
12/15/15,8142,80490600302,5.34,1,1.77E+26
11/24/15,8142,5873970193,17.78,1,3.52E+24
6/28/15,8142,1.00E+15,0,1,1.70E+26
8/29/15,8142,1.00E+15,50.53,1,4.08E+24
9/14/15,8142,1.00E+15,0,1,4.15E+24
5/26/15,8142,5113165301,12.09,1,1.68E+25
7/5/15,8142,1.00E+15,0,1,1.70E+26
4/18/15,8142,1.00E+15,25.95,2,3.38E+24
11/26/15,8142,6120022503,7.08,2,3.53E+24
9/3/15,8142,6260014592,15.65,1,3.18E+24
5/17/15,8142,6302369072,12.02,1,3.54E+24
1/5/16,8142,1.00E+15,0,1,4.68E+24
9/8/15,8142,77105810490,6.21,1,1.72E+26
9/14/15,8142,1.00E+15,0,1,4.14E+23
5/21/15,8142,1.00E+15,0,1,3.56E+24
7/24/15,8142,1.00E+15,0,1,1.70E+26
6/2/15,8142,6081501560,44.48,1,2.84E+24
11/4/15,8142,5849632873,6.73,2,1.75E+26
12/28/15,8142,1.00E+15,0,1,4.65E+24
6/18/15,8142,41410000221,17.36,1,2.89E+23
6/11/15,8142,1.00E+15,29.26,4,3.67E+24
4/4/15,8142,7099210228,10.66,1,3.30E+24
5/28/15,8142,62527307325,18.85,1,3.60E+24
10/6/15,8142,1.00E+15,41.81,1,4.25E+24
12/10/15,8142,77105890011,14.22,1,3.58E+24
12/8/15,8142,77105810593,25.79,1,4.56E+24
10/9/15,8142,5847810295,32.91,1,3.35E+24
7/18/15,8142,72225212004,4.97,1,3.01E+25
11/20/15,8142,1.00E+15,0,1,3.50E+24
11/10/15,8142,77105805448,40.92,1,3.46E+24
10/16/15,8142,6260094662,46.26,1,3.37E+24
4/6/15,8142,6260006179,13.87,1,3.31E+24
10/3/15,8142,1.00E+15,0,1,1.74E+26
11/10/15,8142,6574332112,11.55,1,1.75E+26
9/4/15,8142,77105880035,3.17,2,3.19E+24
6/2/15,8142,1.00E+15,0,1,3.62E+24
7/10/15,8142,1.00E+15,0,1,2.97E+24
9/21/15,8142,77105810790,25.79,1,1.73E+26
6/6/15,8142,1.00E+15,0,1,3.64E+24
8/21/15,8142,1.00E+15,0,1,1.72E+26
1/27/16,8142,77105890003,2.12,1,3.78E+24
11/29/15,8142,75167200838,33.8,1,1.76E+26
1/28/16,8142,6132853200,3.49,1,1.79E+26
8/27/15,8142,5610000504,13.87,1,1.72E+26
8/6/15,8142,41410000216,49.84,1,1.71E+26
4/13/15,8142,77105810536,8.53,1,3.35E+24
12/11/15,8142,1.00E+15,0,1,1.77E+26
4/6/15,8142,38137004452,13.87,1,2.58E+24
9/30/15,8142,8641400196,15.65,1,1.73E+25
12/8/15,8142,80490600502,26.7,3,1.77E+26
7/17/15,8142,7940012264,14.76,1,3.86E+24
11/5/15,8142,3700006487,13.33,1,3.44E+24
1/12/16,8142,6024538835,19.56,1,3.73E+25
4/27/15,8142,6282315902,3.49,1,1.68E+25
12/2/15,8142,1.00E+15,7.32,1,4.53E+23
4/28/15,8142,72047319631,7.1,1,1.68E+26
11/18/15,8142,3700060040,14.22,1,3.49E+24
8/1/15,8142,2279693874,22.23,1,1.71E+26
5/26/15,8142,5621945493,25.79,1,2.81E+24
7/21/15,8142,77105860142,7.1,1,3.02E+25
4/2/15,8142,6260006037,18.67,1,1.67E+25
12/10/15,8142,6170090028,48.04,1,3.58E+24
12/22/15,8142,6210700502,27.57,1,4.63E+24
9/14/15,8142,1.00E+15,7.32,1,4.14E+24
5/9/15,8142,76379595367,8.7,1,2.74E+25
4/9/15,8142,6700000174,3.54,1,2.60E+24
7/21/15,8142,77105810712,25.79,1,3.02E+25
4/10/15,8142,5610003086,28.46,1,2.61E+24
4/2/15,8142,4111600595,3.9,1,3.29E+24
4/29/15,8142,1.00E+15,0,1,3.44E+23
9/21/15,8142,3700030659,20.45,1,1.73E+26
9/18/15,8142,1.00E+15,0,1,3.25E+24
6/14/15,8142,1.00E+15,0,1,1.69E+26
10/9/15,8142,1.00E+15,0,1,4.27E+24
8/21/15,8142,77105890004,9.77,1,1.71E+25
1/27/16,8142,8281591561,30.24,1,3.78E+24
1/2/16,8142,1.00E+15,0,-1,1.78E+26
10/13/15,8142,1.00E+15,0,1,4.28E+24
7/20/15,8142,6565622220,10.66,1,1.70E+25
4/29/15,8142,1.00E+15,0,1,3.44E+24
12/5/15,8142,4740011579,25.79,1,1.76E+26
8/8/15,8142,1.00E+15,0,1,3.96E+24
11/16/15,8142,84105800564,11.55,1,3.49E+25
4/19/15,8142,1.00E+15,0,1,3.39E+24
11/28/15,8142,1.00E+15,0,1,3.54E+25
9/18/15,8142,6230001725,16.89,1,4.17E+24
9/11/15,8142,1.00E+15,0,1,4.14E+24
4/26/15,8142,6081506201,25.79,1,1.68E+26
7/2/15,8142,1.00E+15,285.85,1,3.78E+24
11/18/15,8142,7417034624,7.64,1,1.76E+26
8/29/15,8142,1.00E+15,0,1,1.72E+26
8/6/15,8142,1.00E+15,8.35,1,3.95E+24
8/29/15,8142,1.00E+15,0,1,1.72E+26
5/16/15,8142,6132880300,2.71,2,1.68E+26
4/6/15,8142,6210000074,4.61,1,2.58E+25
11/8/15,8142,77105810952,9.42,1,3.45E+25
10/11/15,8142,1.00E+15,26.66,1,4.28E+24
1/27/16,8142,5847810064,30.24,1,3.78E+24
4/17/15,8142,1.00E+15,0,1,3.37E+24
11/26/15,8142,1.00E+15,0,1,4.50E+24
5/10/15,8142,77105880036,6.21,1,2.75E+25
7/9/15,8142,6009326518,21.34,1,1.70E+25
11/24/15,8142,77105890016,10.59,5,3.52E+24
10/26/15,8142,5997207138,18.67,1,1.75E+26
1/25/16,8142,4111600595,4.97,1,1.79E+26
5/26/15,8142,3700018145,11.55,1,1.68E+25
1/20/16,8142,5650035775,13.87,1,4.76E+24
4/8/15,8142,78616265011,5.32,1,2.60E+25
10/9/15,8142,77105805470,21.34,1,3.34E+23
11/17/15,8142,1.00E+15,56.71,1,4.46E+24
12/15/15,8142,1.00E+15,64.06,1,4.60E+24
4/28/15,8142,5532503655,26.68,1,2.69E+25
4/27/15,8142,77105811044,7.99,1,3.43E+24
8/25/15,8142,1.00E+15,62.32,1,4.05E+24
10/29/15,8142,5873832691,14.22,1,3.41E+24
7/6/15,8142,38290320144,65.84,1,3.80E+24
7/2/15,8142,69057720118,39.14,1,2.96E+25
9/26/15,8142,77105810405,22.23,1,3.29E+25
9/12/15,8142,4154056427,8.53,1,3.22E+25
5/2/15,8142,7940035667,2.78,1,2.70E+24
5/2/15,8142,77105890003,2.12,1,2.71E+25
11/16/15,8142,6024541564,23.12,1,3.49E+25
7/25/15,8142,1.00E+15,0,1,3.05E+25
10/1/15,8142,77105810356,4.97,1,3.31E+24
11/29/15,8142,1.00E+15,33.73,1,4.52E+24
9/25/15,8142,1.00E+15,0,1,3.28E+23
4/2/15,8142,77105810243,20.45,1,2.58E+24
10/28/15,8142,1.00E+15,7.32,1,4.37E+24
6/24/15,8142,5650035988,16,1,3.74E+24
6/14/15,8142,77917016590,40.92,1,1.69E+26
12/27/15,8142,1.00E+15,0,1,4.65E+24
12/16/15,8142,72047338395,16,1,1.77E+25
12/22/15,8142,72047368753,8.88,1,1.77E+25
7/7/15,8142,6343570183,18.67,1,2.97E+24
8/24/15,8142,7164131161,5.32,1,4.05E+24
12/17/15,8142,1.00E+15,0,1,4.61E+24
12/11/15,8142,1.00E+15,0,1,1.77E+26
10/2/15,8142,1.00E+15,0,1,3.32E+24
1/21/16,8142,6260010055,28.46,1,4.76E+24
12/4/15,8142,6490007069,11.64,6,4.55E+24
4/24/15,8142,5545158001,20.45,1,1.67E+25
4/20/15,8142,6260030114,24.9,1,2.65E+25
5/15/15,8142,3700088280,4.38,1,2.77E+25
12/14/15,8142,6349108729,30.26,2,1.77E+25
6/12/15,8142,5800000342,6.75,1,1.69E+26
11/3/15,8142,77105811291,18.67,1,1.75E+26
10/30/15,8142,77105810227,14.22,1,1.75E+25
9/17/15,8142,6009326287,22.23,1,3.24E+24
10/7/15,8142,7000063678,6.03,1,1.74E+26
10/8/15,8142,1.00E+15,0,1,4.26E+24
1/30/16,8142,77105890016,4.24,2,3.80E+25
4/14/15,8142,1.00E+15,0,1,3.36E+24
7/10/15,8142,1.00E+15,0,1,3.82E+24
7/17/15,8142,77105880122,1.76,1,3.86E+24
4/19/15,8142,6120024335,6.75,1,2.65E+25
10/10/15,8142,1.00E+15,0,1,4.27E+24
10/18/15,8142,6170091572,26.68,1,1.74E+26
12/21/15,8142,1.00E+15,55.52,1,1.77E+25
7/5/15,8142,1.00E+15,0,1,1.70E+26
8/21/15,8142,3600021717,32.02,1,1.72E+26
8/29/15,8142,1.00E+15,0,1,4.07E+24
7/3/15,8142,77105810775,20.45,1,3.79E+24
10/9/15,8142,1.00E+15,0,1,3.35E+24
8/22/15,8142,1.00E+15,0,1,4.04E+24
8/22/15,8142,1.00E+15,0,1,1.72E+26
7/5/15,8142,1.00E+15,0,1,1.70E+26
12/28/15,8142,80490600301,5.34,1,1.77E+26
4/7/15,8142,77105810203,74.72,2,3.32E+24
4/18/15,8142,1.00E+15,0,1,3.38E+24
10/9/15,8142,1.00E+15,0,1,4.27E+24
10/21/15,8142,7000098030,7.64,1,3.39E+24
8/24/15,8142,1.00E+15,7.12,2,1.72E+26
7/14/15,8142,4422401704,14.22,1,2.99E+24
6/1/15,8142,6260073145,13.87,1,2.83E+24
7/3/15,8142,5113165300,12.09,1,2.96E+24
10/8/15,8142,1.00E+15,24.92,1,4.26E+24
9/26/15,8142,5559944333,32.91,1,3.29E+25
8/27/15,8142,41410000216,49.84,1,3.15E+24
1/8/16,8142,1.00E+15,0,1,4.70E+24
8/22/15,8142,1.00E+15,0,1,1.72E+26
7/29/15,8142,5800000713,8.53,1,3.06E+25
9/4/15,8142,5800000478,9.42,1,1.72E+26
9/28/15,8142,77105840016,6.75,1,1.73E+26
8/28/15,8142,1.00E+15,0,1,4.07E+24
8/7/15,8142,1.00E+15,0,1,3.96E+24
8/20/15,8142,1.00E+15,0,1,4.03E+24
5/19/15,8142,6210700430,22.23,1,2.78E+25
11/14/15,8142,1.00E+15,0,1,1.75E+26
11/5/15,8142,3700088573,20.45,1,3.43E+24
10/17/15,8142,41410000221,17.36,1,3.38E+24
12/23/15,8142,1.00E+15,21.2,1,4.64E+24
12/10/15,8142,1.00E+15,0,1,4.57E+24
12/28/15,8142,7829199010,23.12,1,1.77E+26
10/21/15,8142,1.00E+15,0,1,4.32E+24
6/3/15,8142,5847805009,24.01,1,1.69E+26
4/7/15,8142,41410000221,17.36,1,3.32E+24
7/15/15,8142,1.00E+15,51.21,7,3.84E+24
11/9/15,8142,6890000024,7.1,1,1.75E+25
9/25/15,8142,1.00E+15,2.37,1,4.20E+24
12/27/15,8142,1.00E+15,0,1,3.66E+25
9/16/15,8142,6024525048,71.18,1,1.73E+25
6/4/15,8142,6533300110,4.97,1,3.63E+24
6/30/15,8142,5980000011,3.19,1,2.95E+25
5/14/15,8142,5800000877,2.78,1,2.76E+25
6/9/15,8142,1.00E+15,87.2,1,3.66E+24
4/5/15,8142,6464205305,60.48,2,1.67E+26
1/26/16,8142,1.00E+15,0,1,4.79E+24
7/10/15,8142,1.00E+15,0,1,2.97E+24
11/10/15,8142,7164103379,8.86,2,4.43E+24
5/12/15,8142,77105810749,13.87,1,3.52E+24
4/28/15,8142,6343570181,18.67,1,2.69E+25
5/29/15,8142,88766174474,35.58,1,1.68E+26
12/2/15,8142,1.00E+15,0,1,4.53E+24
9/4/15,8142,38290320108,64.06,1,4.10E+24
5/13/15,8142,78616200362,5.32,1,2.76E+25
7/3/15,8142,5650035944,27.73,2,3.79E+24
11/6/15,8142,77105810629,29.35,1,3.44E+24
5/7/15,8142,77862470187,12.44,1,1.68E+26
7/27/15,8142,1.00E+15,0,1,3.91E+24
4/28/15,8142,5005152955,14.22,1,2.69E+25
7/22/15,8142,7279933868,7.1,1,3.03E+25
7/18/15,8142,80490600301,5.34,1,3.01E+25
9/5/15,8142,6565622220,10.66,1,3.19E+25
4/11/15,8142,1.00E+15,0,1,3.34E+24
10/10/15,8142,1.00E+15,100.55,1,4.27E+24
9/10/15,8142,7513743711,31.13,1,4.13E+24
10/10/15,8142,1.00E+15,0,1,4.27E+24
10/2/15,8142,1.00E+15,154.18,1,4.23E+24
10/27/15,8142,1.00E+15,0,1,4.36E+24
6/30/15,8142,5559944011,16,1,1.70E+25
11/15/15,8142,1.00E+15,0,1,4.45E+24
1/12/16,8142,72527434190,10.66,1,3.72E+24
4/28/15,8142,77105890009,14.22,1,2.69E+25
1/3/16,8142,77105880036,6.75,1,4.68E+24
10/24/15,8142,1.00E+15,0,1,3.40E+25
9/30/15,8142,3700006487,12.98,1,3.30E+24
11/15/15,8142,1.00E+15,0,1,3.48E+25
9/11/15,8142,6490000032,3.54,1,3.21E+24
6/24/15,8142,3700084432,13.87,1,2.92E+25
11/18/15,8142,2836783942,14.22,1,3.49E+24
9/22/15,8142,5610077433,15.65,1,3.27E+24
1/16/16,8142,77105810491,7.64,1,3.75E+25
5/29/15,8142,6490000032,3.54,1,1.68E+26
10/30/15,8142,1.00E+15,0,1,4.38E+24
1/28/16,8142,1.00E+15,0,1,4.79E+24
4/5/15,8142,6260014232,27.57,1,1.67E+26
6/22/15,8142,5610005194,8.53,1,3.73E+24
3/31/15,8142,5621982314,37.36,1,2.56E+25
12/14/15,8142,80490600305,10.68,2,3.60E+24
6/20/15,8142,79285032000,28.41,1,1.69E+26
8/1/15,8142,7447070145,10.59,1,3.07E+25
11/22/15,8142,1.00E+15,0,1,4.49E+24
4/2/15,8142,6120000073,5.3,2,1.67E+25
10/20/15,8142,6210000000,5.32,1,1.74E+25
4/7/15,8142,41410000216,49.84,1,2.59E+24
10/18/15,8142,1.00E+15,7.32,1,4.31E+24
6/4/15,8142,6009328076,22.23,1,1.69E+26
7/3/15,8142,62879100523,26.68,1,2.96E+24
6/26/15,8142,1.00E+15,0,1,3.75E+24
10/16/15,8142,5621925491,31.13,1,3.37E+24
11/2/15,8142,5610007626,24.9,1,1.75E+25
4/27/15,8142,1.00E+15,76.17,1,3.43E+24
12/9/15,8142,1.00E+15,7.32,1,4.57E+24
9/19/15,8142,77105860472,11.55,1,3.26E+25
10/5/15,8142,1.00E+15,0,1,4.25E+24
6/19/15,8142,6533805479,30.24,1,1.69E+26
4/25/15,8142,62879105171,71.18,1,3.42E+24
12/22/15,8142,77105840087,13.87,1,1.77E+25
8/25/15,8142,3660207948,9.77,1,1.72E+25
1/19/16,8142,6464206448,62.28,1,1.78E+26
12/1/15,8142,3746601901,7.1,1,3.54E+24
9/13/15,8142,77105810489,4.08,1,1.73E+26
4/10/15,8142,1.00E+15,0,1,3.33E+23
1/20/16,8142,1.00E+15,7.32,1,4.75E+24
4/10/15,8142,1.00E+15,0,1,1.67E+25
10/25/15,8142,1.00E+15,0,1,1.74E+26
11/5/15,8142,1.00E+15,0,1,4.41E+24
11/9/15,8142,1.00E+15,0,1,4.43E+24
7/5/15,8142,6260096294,30.24,1,1.70E+26
8/10/15,8142,1.00E+15,0,1,3.97E+24
10/4/15,8142,1.00E+15,7.32,1,4.24E+24
9/26/15,8142,6210722750,22.23,1,3.28E+25
4/4/15,8142,77105810243,20.45,1,1.67E+26
6/6/15,8142,1.00E+15,0,1,2.86E+25
9/1/15,8142,5550001123,7.99,1,3.17E+24
6/6/15,8142,7485164552,6.21,1,3.65E+24
12/22/15,8142,1.00E+15,223.02,1,4.63E+24
9/25/15,8142,1.00E+15,0,1,4.20E+24
4/6/15,8142,1.00E+15,0,3,3.31E+24
8/6/15,8142,80490600302,5.34,1,1.71E+26
12/2/15,8142,6700000462,5.32,1,1.76E+26
10/2/15,8142,1.00E+15,0,1,4.23E+24
8/21/15,8142,1.00E+15,30.71,1,4.04E+24
8/19/15,8142,41410000216,49.84,1,4.02E+24
4/23/15,8142,80490600302,21.36,4,1.67E+26
1/9/16,8142,77105810106,14.22,1,3.71E+24
4/30/15,8142,77105880035,3.17,2,1.68E+26
8/30/15,8142,1.00E+15,0,1,1.72E+26
8/10/15,8142,1.00E+15,0,1,3.97E+24
4/10/15,8142,1.00E+15,0,1,3.34E+24
11/27/15,8142,1.00E+15,0,1,4.51E+24
9/19/15,8142,77105880037,2.3,1,1.73E+26
10/6/15,8142,6170091600,25.79,1,1.74E+26
8/21/15,8142,38290320145,64.06,1,4.03E+24
11/22/15,8142,7511000005,10.66,1,1.76E+26
4/28/15,8142,1.00E+15,91.47,1,3.44E+24
8/26/15,8142,1.00E+15,10.95,1,4.06E+24
8/31/15,8142,6210000157,6.21,1,3.16E+24
1/14/16,8142,5847805009,26.68,1,3.74E+24
11/2/15,8142,5849632873,6.73,2,1.75E+26
8/14/15,8142,77105880035,1.58,1,3.12E+25
5/22/15,8142,36519726124,14.76,1,2.79E+25
4/16/15,8142,1.00E+15,79.9,1,1.67E+25
5/2/15,8142,72047318428,7.1,1,3.47E+24
